ESSAY_ID,REAL_SCORE,PRED_SCORE
ESSAY_52391,87.02000000000001,87.495
ESSAY_51764,91.53,86.67
ESSAY_84852,78.33500000000001,81.365
ESSAY_63107,65.435,83.55
ESSAY_37831,86.965,76.685
ESSAY_80541,81.19,88.28999999999999
ESSAY_52436,84.27000000000001,83.49
ESSAY_39918,70.135,86.05499999999999
ESSAY_80518,89.88,89.975
ESSAY_55861,95.16,86.99
ESSAY_64207,93.28999999999999,86.365
ESSAY_80539,71.07000000000001,83.565
ESSAY_63889,88.83500000000001,81.72
ESSAY_80512,75.30499999999999,80.825
ESSAY_53612,81.19,87.17999999999999
ESSAY_43250,95.92999999999999,86.57000000000001
ESSAY_38287,66.675,87.59
ESSAY_64209,86.14,76.65
ESSAY_43270,89.88,87.84
ESSAY_43241,86.8,84.08500000000001
ESSAY_43177,92.52000000000001,80.59
ESSAY_41451,91.80499999999999,86.6
ESSAY_49196,87.9,85.42
ESSAY_43213,90.925,88.53
ESSAY_41466,91.14500000000001,83.74
ESSAY_49185,86.525,84.49
ESSAY_38274,74.37,70.14
ESSAY_64199,90.155,84.78
ESSAY_52446,96.03999999999999,88.975
ESSAY_39879,70.795,84.865
ESSAY_85447,85.37,86.39
ESSAY_41456,81.905,64.63
ESSAY_64180,91.475,88.56
ESSAY_51828,95.92999999999999,87.385
ESSAY_43287,85.205,85.03999999999999
ESSAY_85449,91.035,85.365
ESSAY_41444,96.03999999999999,84.34
ESSAY_80547,53.19,83.06
ESSAY_43190,76.735,80.3
ESSAY_63094,60.495000000000005,79.37
ESSAY_55858,92.575,85.955
ESSAY_80556,73.16,67.715
ESSAY_54960,91.2,85.81
ESSAY_63126,86.8,83.84
ESSAY_37833,96.03999999999999,84.595
ESSAY_43262,94.005,85.035
ESSAY_40624,94.775,85.99
ESSAY_43286,94.5,80.785
ESSAY_85439,92.08,85.19500000000001
ESSAY_63088,82.4,85.28
ESSAY_51835,93.51,86.44500000000001
ESSAY_51793,82.17999999999999,87.17999999999999
ESSAY_41430,94.83,85.345
ESSAY_79715,90.045,79.71000000000001
ESSAY_43292,73.765,69.455
ESSAY_63112,79.42999999999999,86.845
ESSAY_43181,87.35,86.91
ESSAY_39084,83.115,80.215
ESSAY_43297,92.025,74.78999999999999
ESSAY_78903,55.165,79.625
ESSAY_64193,95.215,85.345
ESSAY_40507,89.3457142857143,87.61428571428571
ESSAY_50555,100.0,88.84285714285714
ESSAY_50567,88.02571428571427,80.97809523809524
ESSAY_50173,94.97142857142858,84.17428571428573
ESSAY_52362,74.45904761904761,90.36095238095238
ESSAY_85580,89.46095238095238,88.54761904761905
ESSAY_61995,97.50666666666666,86.06952380952382
ESSAY_38687,89.83809523809524,83.55619047619048
ESSAY_62469,70.95333333333333,80.8447619047619
ESSAY_48037,80.12666666666667,85.00952380952381
ESSAY_50058,100.0,87.84285714285714
ESSAY_50110,57.24761904761905,87.18095238095239
ESSAY_50585,94.5942857142857,89.89238095238095
ESSAY_55429,100.0,79.29142857142857
ESSAY_63997,88.04666666666667,86.55619047619048
ESSAY_85632,79.24666666666667,87.2942857142857
ESSAY_47760,96.47999999999999,90.13238095238096
ESSAY_64010,90.88571428571429,83.01619047619047
ESSAY_39039,67.99333333333333,76.1447619047619
ESSAY_63411,64.72666666666666,76.05333333333333
ESSAY_62051,81.98095238095239,88.36095238095238
ESSAY_47922,77.48666666666665,85.5142857142857
ESSAY_50514,79.59238095238095,86.18095238095239
ESSAY_47906,96.47999999999999,78.25809523809524
ESSAY_47928,78.44,90.92761904761906
ESSAY_50589,90.37238095238095,87.10761904761905
ESSAY_52365,94.5942857142857,87.3009523809524
ESSAY_50145,67.24095238095238,86.3942857142857
ESSAY_50137,86.87333333333333,78.03142857142856
ESSAY_50217,97.4857142857143,84.90285714285714
ESSAY_62470,97.50666666666666,82.81142857142856
ESSAY_63421,54.75333333333333,73.42
ESSAY_85627,68.26761904761904,72.61333333333334
ESSAY_50513,92.66666666666666,78.26476190476191
ESSAY_48034,58.262857142857136,81.3047619047619
ESSAY_47887,67.07333333333334,83.56285714285714
ESSAY_44370,85.72095238095238,79.87428571428572
ESSAY_44327,92.00666666666666,88.00571428571429
ESSAY_50182,90.57142857142858,87.92761904761906
ESSAY_48040,77.94761904761904,87.7095238095238
ESSAY_42311,79.1,87.9542857142857
ESSAY_48048,72.22761904761906,66.44095238095238
ESSAY_50124,70.93904761904761,81.74952380952381
ESSAY_38680,84.74666666666667,81.58285714285714
ESSAY_47834,98.24,89.14761904761905
ESSAY_47841,65.02000000000001,87.4542857142857
ESSAY_50160,76.21904761904761,85.23428571428572
ESSAY_52861,84.96666666666667,88.36571428571429
ESSAY_50597,92.15333333333334,87.5142857142857
ESSAY_55420,97.4857142857143,86.22285714285715
ESSAY_38655,52.35428571428571,73.89333333333335
ESSAY_61996,89.0,89.00095238095238
ESSAY_85649,80.7447619047619,88.44761904761904
ESSAY_50240,100.0,87.2942857142857
ESSAY_47958,65.53333333333333,86.84095238095239
ESSAY_50196,95.72571428571429,89.00571428571429
ESSAY_78791,67.95428571428572,79.9847619047619
ESSAY_52866,79.81238095238095,76.49619047619049
ESSAY_40502,93.62,73.74666666666667
ESSAY_42294,75.87333333333333,82.47809523809524
ESSAY_50201,100.0,86.76095238095238
ESSAY_48001,97.4857142857143,82.31619047619049
ESSAY_38677,86.92571428571429,87.54761904761905
ESSAY_50574,96.7,83.1047619047619
ESSAY_80159,80.49333333333334,89.14761904761905
ESSAY_55365,96.11333333333334,83.11619047619048
ESSAY_38670,75.69333333333334,71.76666666666667
ESSAY_63989,90.56095238095239,87.48095238095239
ESSAY_64003,92.05904761904762,90.4542857142857
ESSAY_50216,94.97142857142858,71.02857142857142
ESSAY_47885,54.75333333333333,86.54095238095239
ESSAY_50187,93.84,84.56571428571428
ESSAY_63399,64.54857142857142,80.83142857142857
ESSAY_48074,88.87428571428572,88.11428571428571
ESSAY_62050,88.7590476190476,87.03619047619048
ESSAY_38685,81.34,76.70666666666666
ESSAY_78779,86.67428571428572,89.08761904761904
ESSAY_85613,86.74761904761905,88.06952380952382
ESSAY_48078,81.81333333333335,89.6542857142857
ESSAY_47752,93.98666666666665,88.36761904761904
ESSAY_63868,96.47999999999999,87.71904761904761
ESSAY_39041,87.82666666666667,86.98761904761905
ESSAY_48054,87.43904761904761,84.93619047619049
ESSAY_50556,85.43809523809524,79.8847619047619
ESSAY_50141,72.72,85.00761904761904
ESSAY_50535,83.91904761904762,82.31619047619049
ESSAY_38684,91.37809523809524,80.37809523809524
ESSAY_61984,74.38571428571429,67.56857142857143
ESSAY_64001,85.84666666666666,86.36952380952381
ESSAY_61988,74.28095238095239,88.00952380952381
ESSAY_85585,83.53142857142856,82.12285714285716
ESSAY_47893,93.96571428571428,87.20761904761905
ESSAY_47989,100.0,80.49428571428572
ESSAY_61994,90.88571428571429,87.04095238095239
ESSAY_55409,99.26666666666667,86.22285714285715
ESSAY_48051,70.96000000000001,87.17428571428572
ESSAY_50152,79.32000000000001,85.3942857142857
ESSAY_61990,91.64,85.25619047619048
ESSAY_47850,79.32000000000001,89.37238095238095
ESSAY_52367,74.62666666666667,80.6895238095238
ESSAY_52859,85.03999999999999,87.52571428571429
ESSAY_66338,68.76,85.02952380952381
ESSAY_47862,50.23428571428571,80.75142857142858
ESSAY_48010,100.0,83.31619047619049
ESSAY_38426,62.8,80.2247619047619
ESSAY_85616,76.16666666666666,82.47142857142858
ESSAY_85588,85.11333333333334,85.40285714285714
ESSAY_50611,93.23238095238096,88.42095238095239
ESSAY_48101,74.88857142857144,77.99619047619049
ESSAY_38661,64.47333333333333,67.46857142857144
ESSAY_40522,94.72,88.83428571428571
ESSAY_48069,78.58666666666667,87.27904761904762
ESSAY_48031,70.70857142857143,85.74285714285715
ESSAY_78799,72.28,83.55619047619048
ESSAY_50549,100.0,91.41904761904762
ESSAY_39035,83.4057142857143,84.03619047619048
ESSAY_78787,65.63333333333333,79.36285714285714
ESSAY_55374,91.86,87.00285714285715
ESSAY_77730,81.16031746031746,86.60714285714286
ESSAY_81054,83.4388888888889,88.13492063492063
ESSAY_84506,96.15,86.18333333333334
ESSAY_70173,81.12539682539683,89.87460317460317
ESSAY_74153,86.5468253968254,86.07142857142858
ESSAY_39242,83.15079365079364,85.56031746031746
ESSAY_39239,86.8873015873016,90.41428571428571
ESSAY_79417,94.19444444444444,91.83968253968254
ESSAY_79411,100.0,92.36031746031746
ESSAY_79365,100.0,86.08571428571429
ESSAY_44557,78.18333333333334,81.1920634920635
ESSAY_79332,80.78492063492062,86.48650793650793
ESSAY_79421,98.71666666666667,86.8579365079365
ESSAY_74163,93.67063492063491,87.07380952380952
ESSAY_66965,89.94285714285715,90.41428571428571
ESSAY_44543,88.78174603174604,83.1952380952381
ESSAY_70191,92.3,87.37222222222222
ESSAY_35739,91.86349206349206,90.68095238095239
ESSAY_37213,87.35,90.2968253968254
ESSAY_63671,93.08571428571429,88.02380952380952
ESSAY_77762,80.8547619047619,84.61746031746031
ESSAY_79390,69.2611111111111,80.47777777777779
ESSAY_61855,95.6,81.7031746031746
ESSAY_53720,75.34603174603174,84.13809523809525
ESSAY_77775,78.26190476190476,85.63253968253969
ESSAY_44600,98.35,89.68095238095239
ESSAY_79394,92.91111111111111,84.48015873015872
ESSAY_45951,89.6984126984127,89.54444444444445
ESSAY_84507,97.06666666666666,86.34444444444445
ESSAY_79442,87.98730158730159,87.56587301587301
ESSAY_70176,80.61031746031746,90.83968253968254
ESSAY_53730,73.54603174603174,82.7063492063492
ESSAY_44601,94.7095238095238,87.28015873015872
ESSAY_70179,84.3031746031746,87.00714285714285
ESSAY_44540,89.55,85.83333333333334
ESSAY_64573,90.88571428571429,87.67380952380952
ESSAY_72303,84.84444444444445,87.3984126984127
ESSAY_72307,77.96507936507938,84.97619047619048
ESSAY_70130,84.12857142857142,85.61746031746031
ESSAY_77689,87.64682539682539,88.36984126984127
ESSAY_79440,91.93333333333334,89.2388888888889
ESSAY_70144,87.94365079365079,86.69920634920635
ESSAY_77727,81.78888888888889,88.92539682539683
ESSAY_45949,75.83492063492062,85.46507936507938
ESSAY_61858,95.6,85.48412698412699
ESSAY_74156,85.67380952380952,87.4047619047619
ESSAY_45948,75.61666666666666,83.53492063492062
ESSAY_77717,85.22857142857143,86.78492063492062
ESSAY_79415,97.27619047619048,79.66587301587302
ESSAY_70175,77.0484126984127,86.71825396825396
ESSAY_52123,81.69285714285715,86.95396825396826
ESSAY_70160,80.91587301587302,87.90555555555555
ESSAY_79412,78.81190476190476,86.28968253968254
ESSAY_79434,95.6,86.4047619047619
ESSAY_70127,84.53015873015872,88.97222222222221
ESSAY_74162,85.39444444444445,81.96111111111111
ESSAY_79367,100.0,91.16666666666666
ESSAY_53710,93.45238095238095,86.6968253968254
ESSAY_77704,85.87460317460317,88.84920634920636
ESSAY_79348,76.73412698412699,85.26190476190476
ESSAY_64577,94.61349206349206,86.86507936507937
ESSAY_77740,79.72857142857143,84.14047619047619
ESSAY_77715,84.80079365079365,86.76984126984128
ESSAY_72309,85.39444444444445,88.30873015873017
ESSAY_39236,86.70396825396826,84.37301587301587
ESSAY_79436,93.60952380952381,86.86507936507937
ESSAY_61861,95.6,85.15079365079364
ESSAY_40765,94.89285714285714,84.93492063492063
ESSAY_72316,82.46111111111111,86.4515873015873
ESSAY_81031,87.06190476190476,86.17222222222222
ESSAY_77724,82.41746031746031,88.42698412698412
ESSAY_52112,80.77619047619048,88.8111111111111
ESSAY_61857,95.6,81.3031746031746
ESSAY_42112,81.08,80.535
ESSAY_42007,93.95,86.975
ESSAY_65558,89.44,81.025
ESSAY_33632,91.035,85.3
ESSAY_56912,79.65,84.52000000000001
ESSAY_44119,92.35499999999999,87.475
ESSAY_42021,89.66,79.47999999999999
ESSAY_50303,93.345,87.41499999999999
ESSAY_33375,85.47999999999999,85.44
ESSAY_60999,95.38,84.78999999999999
ESSAY_75674,89.22,84.17999999999999
ESSAY_56318,95.71000000000001,85.88
ESSAY_56371,77.01,84.64
ESSAY_60992,95.6,85.42
ESSAY_71190,90.87,86.42999999999999
ESSAY_42402,72.44500000000001,84.175
ESSAY_71169,93.235,86.81
ESSAY_57328,78.55,81.58500000000001
ESSAY_59962,94.115,85.755
ESSAY_50443,95.6,84.865
ESSAY_60071,95.765,86.685
ESSAY_33461,92.63,83.41499999999999
ESSAY_71548,83.72,85.58
ESSAY_71201,88.89,85.96000000000001
ESSAY_65554,90.32000000000001,86.72999999999999
ESSAY_76428,83.28,87.965
ESSAY_59953,91.255,87.39500000000001
ESSAY_75732,75.8,85.81
ESSAY_71249,74.865,85.035
ESSAY_76421,90.76,84.44
ESSAY_60290,82.72999999999999,81.01
ESSAY_60965,82.28999999999999,84.735
ESSAY_76000,84.16,82.275
ESSAY_65809,97.8,88.24
ESSAY_59967,86.14,84.44
ESSAY_71225,75.36,85.83500000000001
ESSAY_36252,76.24,85.295
ESSAY_75492,69.75,83.16
ESSAY_78277,78.88,84.51
ESSAY_33464,91.2,86.505
ESSAY_60054,94.39,87.1
ESSAY_71429,91.475,87.01
ESSAY_33583,82.785,76.24
ESSAY_71545,81.35499999999999,81.655
ESSAY_60278,89.99,85.44
ESSAY_33373,97.69,87.385
ESSAY_71166,90.32000000000001,86.66
ESSAY_71566,92.08,86.885
ESSAY_71506,95.6,87.685
ESSAY_56331,94.28,84.595
ESSAY_71156,89.55,86.83500000000001
ESSAY_43887,94.83,83.41
ESSAY_53014,86.58,86.465
ESSAY_71630,93.28999999999999,83.175
ESSAY_42421,77.22999999999999,84.32000000000001
ESSAY_56222,89.44,86.765
ESSAY_71187,92.19,85.62
ESSAY_36251,86.745,82.795
ESSAY_50306,98.35,86.76
ESSAY_53003,84.10499999999999,84.99
ESSAY_60875,82.72999999999999,87.86
ESSAY_71488,89.715,86.235
ESSAY_60222,72.115,81.6
ESSAY_76203,77.12,88.935
ESSAY_78331,82.125,86.1
ESSAY_71177,92.63,76.53999999999999
ESSAY_76423,90.76,85.41499999999999
ESSAY_75636,92.63,87.56
ESSAY_75650,79.815,83.69
ESSAY_79926,87.735,85.955
ESSAY_59971,87.67999999999999,85.515
ESSAY_71424,92.52000000000001,86.49
ESSAY_53474,89.77000000000001,86.42
ESSAY_71318,90.97999999999999,81.64500000000001
ESSAY_78329,86.30499999999999,90.25
ESSAY_60214,86.08500000000001,85.17999999999999
ESSAY_53002,87.295,87.55499999999999
ESSAY_60178,84.38,86.065
ESSAY_71161,92.96000000000001,84.44
ESSAY_60128,83.885,84.62
ESSAY_33767,87.35,87.44
ESSAY_50442,86.8,84.865
ESSAY_71603,86.85499999999999,80.955
ESSAY_60848,87.67999999999999,87.71000000000001
ESSAY_65567,97.525,86.8
ESSAY_44142,76.625,86.885
ESSAY_71228,77.39500000000001,88.36
ESSAY_71560,90.705,85.285
ESSAY_42601,95.435,79.32000000000001
ESSAY_71556,87.075,83.39
ESSAY_71206,94.33500000000001,86.96000000000001
ESSAY_60986,94.28,82.15
ESSAY_75998,89.0,86.67
ESSAY_33644,81.35499999999999,67.255
ESSAY_50459,100.0,88.15
ESSAY_78327,75.91,87.05
ESSAY_56963,71.4,79.41499999999999
ESSAY_60318,100.0,85.33500000000001
ESSAY_42012,89.66,84.41499999999999
ESSAY_42578,86.91,68.27000000000001
ESSAY_44122,89.16499999999999,82.44500000000001
ESSAY_60030,96.59,87.785
ESSAY_42569,89.275,82.795
ESSAY_60831,89.16499999999999,86.385
ESSAY_33628,85.03999999999999,85.22
ESSAY_71208,94.005,83.295
ESSAY_76429,92.685,79.715
ESSAY_76005,93.565,86.205
ESSAY_44146,78.0,85.035
ESSAY_59900,87.57000000000001,76.385
ESSAY_71163,88.94500000000001,85.61
ESSAY_75489,88.065,84.67999999999999
ESSAY_79018,95.6,90.83999999999999
ESSAY_69976,89.11,89.63
ESSAY_83880,84.05,90.33999999999999
ESSAY_77429,89.22,90.8
ESSAY_79011,95.6,90.36000000000001
ESSAY_77369,93.29,90.4
ESSAY_57395,89.77000000000001,90.41
ESSAY_77401,84.82000000000001,85.92999999999999
ESSAY_53112,89.66,91.02000000000001
ESSAY_83869,83.83000000000001,91.07
ESSAY_83867,85.15,91.0
ESSAY_72274,90.32000000000001,75.09
ESSAY_57388,91.09,90.65
ESSAY_53118,93.07000000000001,90.5
ESSAY_79051,94.28,90.07000000000001
ESSAY_66937,89.88,91.65
ESSAY_80925,97.36,86.6
ESSAY_84438,92.08000000000001,90.92
ESSAY_84493,96.59,90.35
ESSAY_83942,87.46000000000001,83.53
ESSAY_83875,83.39,86.41
ESSAY_84414,93.28999999999999,89.65
ESSAY_84442,93.4,87.93999999999998
ESSAY_53099,92.08,90.91999999999999
ESSAY_53124,93.73,89.03
ESSAY_80972,92.96,89.56
ESSAY_83885,82.07000000000001,90.35
ESSAY_69977,88.67,92.25999999999999
ESSAY_83959,84.71,92.82000000000001
ESSAY_80938,81.52000000000001,87.16
ESSAY_83882,83.72,83.04
ESSAY_83571,83.83,88.88
ESSAY_70033,84.05,89.62
ESSAY_83895,85.7,89.63
ESSAY_79004,96.03999999999999,91.28999999999999
ESSAY_79024,93.73,91.75
ESSAY_84421,96.92,92.5
ESSAY_70014,90.1,92.67999999999999
ESSAY_79046,97.36,89.04
ESSAY_80922,94.72,91.17
ESSAY_83599,86.14000000000001,88.97
ESSAY_83860,84.49,90.67
ESSAY_70003,84.05,80.47
ESSAY_53110,89.44,89.9
ESSAY_83980,80.75,88.32000000000001
ESSAY_79033,93.4,86.05
ESSAY_77413,93.62,91.03
ESSAY_80964,97.36,90.61
ESSAY_83854,86.8,92.41
ESSAY_53092,87.02000000000001,90.37
ESSAY_66934,90.53999999999999,90.64999999999999
ESSAY_79021,97.36,92.33
ESSAY_57404,92.96000000000001,81.53999999999999
ESSAY_84432,85.7,85.9
ESSAY_84441,90.76,84.84
ESSAY_84479,93.95,84.78999999999999
ESSAY_70013,86.03,92.98
ESSAY_53096,89.33,89.25999999999999
ESSAY_77374,94.28,91.71
ESSAY_57411,99.34,89.11
ESSAY_84469,81.41,88.50999999999999
ESSAY_85453,91.75,91.35
ESSAY_83956,83.39000000000001,88.3
ESSAY_70034,85.7,91.59
ESSAY_77371,89.99,90.71000000000001
ESSAY_57428,92.41,90.74000000000001
ESSAY_57417,95.6,85.75
ESSAY_84447,93.07000000000001,90.35
ESSAY_69993,89.10999999999999,92.71000000000001
ESSAY_38568,68.63428571428571,74.62666666666667
ESSAY_55224,84.21238095238095,82.67619047619048
ESSAY_55226,53.820952380952384,79.13142857142857
ESSAY_63951,93.03333333333333,88.03619047619048
ESSAY_79571,60.31333333333335,60.40761904761905
ESSAY_49767,93.96571428571428,88.27904761904762
ESSAY_49578,91.17904761904762,87.30952380952381
ESSAY_55249,81.97047619047619,84.12952380952382
ESSAY_49740,87.87904761904761,87.14761904761905
ESSAY_35975,64.0457142857143,69.33142857142857
ESSAY_46686,93.4,78.85809523809523
ESSAY_33057,83.77238095238094,78.2695238095238
ESSAY_46701,91.32571428571428,82.04095238095239
ESSAY_46493,94.86666666666666,83.75619047619048
ESSAY_38581,69.00095238095238,84.09619047619049
ESSAY_84660,88.04666666666667,81.18285714285715
ESSAY_63942,86.99904761904762,67.44857142857143
ESSAY_61496,84.32761904761905,82.17809523809524
ESSAY_84680,96.47999999999999,85.91619047619048
ESSAY_55232,93.08571428571429,87.87428571428572
ESSAY_46632,94.52095238095238,89.5142857142857
ESSAY_49753,89.63904761904762,81.92952380952381
ESSAY_46555,87.99428571428571,77.4447619047619
ESSAY_84613,50.21333333333333,68.57523809523809
ESSAY_78748,74.55333333333333,67.79523809523809
ESSAY_53183,88.2247619047619,62.86571428571428
ESSAY_46733,73.89333333333335,80.94285714285715
ESSAY_63305,74.92,84.03619047619048
ESSAY_38575,72.22761904761906,82.57809523809524
ESSAY_38554,56.08,74.59333333333333
ESSAY_44352,78.0,79.92476190476191
ESSAY_46748,90.19428571428571,89.00571428571429
ESSAY_49598,97.87333333333333,87.2942857142857
ESSAY_84672,96.47999999999999,87.7095238095238
ESSAY_49760,71.47333333333333,68.2552380952381
ESSAY_32718,90.17333333333333,87.66761904761904
ESSAY_49620,85.21809523809524,90.48761904761905
ESSAY_49706,91.64,82.62285714285716
ESSAY_46505,78.71238095238095,81.97809523809524
ESSAY_55233,54.63428571428572,80.33619047619048
ESSAY_46628,88.19333333333334,73.89333333333335
ESSAY_46730,79.76,82.50285714285715
ESSAY_46586,100.0,90.05428571428571
ESSAY_52824,86.14,82.61142857142856
ESSAY_61473,86.8,88.03619047619048
ESSAY_35961,68.88571428571429,83.06952380952382
ESSAY_49668,92.22666666666666,77.81142857142856
ESSAY_46545,90.02666666666667,84.19619047619048
ESSAY_52818,72.47904761904762,70.08666666666666
ESSAY_49634,79.18380952380951,90.2590476190476
ESSAY_37226,90.24666666666667,86.92761904761906
ESSAY_61513,91.5142857142857,80.96285714285713
ESSAY_38571,73.40095238095239,80.49809523809525
ESSAY_49758,84.77809523809523,82.82761904761905
ESSAY_61468,70.08,78.89809523809524
ESSAY_46660,91.12666666666667,90.6990476190476
ESSAY_79572,61.867619047619044,63.30380952380953
ESSAY_46607,94.3952380952381,86.42761904761906
ESSAY_46769,68.46666666666667,68.3352380952381
ESSAY_84632,78.17809523809524,80.13809523809525
ESSAY_49743,74.3647619047619,76.37333333333333
ESSAY_55204,54.12476190476191,67.32857142857142
ESSAY_78738,76.53333333333333,83.90285714285714
ESSAY_46765,87.04095238095239,81.88285714285715
ESSAY_49582,82.62,80.0447619047619
ESSAY_46753,88.48666666666665,83.56952380952382
ESSAY_49645,76.16666666666666,78.27619047619048
ESSAY_49549,77.15142857142857,85.32095238095238
ESSAY_46532,85.99333333333334,82.56952380952382
ESSAY_49699,74.60571428571428,78.01809523809524
ESSAY_61875,97.4857142857143,89.8942857142857
ESSAY_46754,80.88095238095238,84.37619047619049
ESSAY_61535,54.80571428571428,80.60285714285715
ESSAY_63934,93.4,90.02095238095238
ESSAY_80118,75.10857142857142,87.17428571428572
ESSAY_33052,88.41333333333334,84.67904761904762
ESSAY_55213,73.79904761904761,72.46857142857144
ESSAY_63938,92.66666666666666,80.69809523809525
ESSAY_32700,74.77333333333334,85.3942857142857
ESSAY_84686,62.904761904761905,61.28571428571429
ESSAY_46776,86.36,82.93619047619049
ESSAY_49652,85.27047619047619,79.97809523809524
ESSAY_42239,88.04666666666667,89.2942857142857
ESSAY_55199,94.52095238095238,90.2590476190476
ESSAY_37227,90.68666666666665,89.89238095238095
ESSAY_49780,89.12571428571428,79.85809523809523
ESSAY_46537,83.47904761904762,71.67999999999999
ESSAY_37228,93.96571428571428,88.97238095238095
ESSAY_55239,72.54190476190476,79.19142857142857
ESSAY_46550,91.86,85.86952380952381
ESSAY_49764,91.47238095238095,83.56952380952382
ESSAY_38994,87.60666666666665,86.12285714285716
ESSAY_46781,82.30571428571429,85.88285714285715
ESSAY_78743,81.25809523809524,83.1447619047619
ESSAY_55243,67.10190476190476,76.41809523809525
ESSAY_55260,57.839999999999996,83.25809523809524
ESSAY_46546,93.10666666666665,86.34285714285714
ESSAY_46675,80.5142857142857,75.34
ESSAY_46777,85.09238095238095,84.79428571428572
ESSAY_46723,84.72571428571428,80.81619047619049
ESSAY_46692,79.83333333333334,76.34666666666666
ESSAY_46678,86.87333333333333,81.90285714285714
ESSAY_84706,88.93714285714286,85.1495238095238
ESSAY_63944,91.78666666666666,81.63809523809525
ESSAY_49640,88.43428571428572,85.52095238095238
ESSAY_42236,95.72571428571429,85.50761904761904
ESSAY_80126,87.65904761904761,90.8942857142857
ESSAY_49683,96.47999999999999,82.06285714285714
ESSAY_61510,89.49238095238096,88.92761904761906
ESSAY_84624,81.49904761904762,87.14761904761905
ESSAY_52356,76.51238095238095,65.37714285714284
ESSAY_46710,73.52666666666667,86.34285714285714
ESSAY_84701,53.94666666666667,69.34857142857143
ESSAY_46696,79.76,76.29809523809524
ESSAY_46635,91.93333333333334,83.25428571428571
ESSAY_52815,61.53238095238096,82.50285714285715
ESSAY_49544,69.93333333333334,76.86285714285714
ESSAY_35992,77.58357142857143,64.74285714285715
ESSAY_79584,88.09642857142858,89.72571428571429
ESSAY_47011,77.92928571428571,77.36857142857143
ESSAY_63977,88.45,87.92571428571429
ESSAY_61923,83.2957142857143,89.1442857142857
ESSAY_55317,95.6,82.3607142857143
ESSAY_63959,88.2692857142857,87.8457142857143
ESSAY_80149,74.15,62.912857142857135
ESSAY_39024,90.705,87.87571428571428
ESSAY_49879,89.95071428571428,82.75928571428571
ESSAY_47731,76.955,72.46000000000001
ESSAY_63978,92.35499999999999,90.01714285714286
ESSAY_49838,85.59,62.49785714285715
ESSAY_38642,44.18214285714286,49.31857142857143
ESSAY_50020,81.41,81.56214285714286
ESSAY_61907,80.66357142857143,87.4692857142857
ESSAY_49991,77.7957142857143,88.41571428571429
ESSAY_33198,83.94,84.43928571428572
ESSAY_47032,77.01,83.90214285714285
ESSAY_46957,72.005,76.83857142857144
ESSAY_63367,80.81285714285714,73.77857142857142
ESSAY_63964,88.6542857142857,84.37714285714284
ESSAY_33218,68.87,82.17214285714286
ESSAY_56818,63.444285714285705,59.550714285714285
ESSAY_85484,98.67999999999999,85.15071428571429
ESSAY_42257,77.52071428571429,83.04214285714286
ESSAY_46987,70.6692857142857,80.49214285714285
ESSAY_46945,76.185,64.54642857142858
ESSAY_50023,79.24142857142857,81.88071428571429
ESSAY_49822,100.0,83.64214285714286
ESSAY_47696,76.57000000000001,78.13857142857144
ESSAY_38600,66.89,79.44714285714285
ESSAY_46986,70.61428571428571,71.34
ESSAY_46910,66.78,73.71000000000001
ESSAY_55311,100.0,90.9207142857143
ESSAY_50007,73.12071428571429,86.20071428571428
ESSAY_49863,92.42571428571429,85.87071428571429
ESSAY_46802,63.93571428571429,80.93357142857143
ESSAY_55284,52.526428571428575,71.0
ESSAY_85544,93.89500000000001,90.71428571428571
ESSAY_63371,83.75928571428571,79.89214285714286
ESSAY_85541,95.215,84.2057142857143
ESSAY_33245,86.23428571428572,82.79071428571429
ESSAY_52835,88.12,66.90642857142856
ESSAY_46824,72.44500000000001,72.125
ESSAY_55334,93.565,79.04357142857143
ESSAY_33239,67.22,83.44071428571428
ESSAY_38602,52.760000000000005,59.16428571428571
ESSAY_61949,75.36,77.59214285714286
ESSAY_63961,89.715,77.23357142857142
ESSAY_61919,81.05642857142857,86.00071428571428
ESSAY_55305,92.69285714285715,83.15214285714285
ESSAY_32876,83.885,79.92214285714286
ESSAY_49846,96.38571428571429,85.28571428571429
ESSAY_78755,68.75214285714284,81.56214285714286
ESSAY_80140,86.36,83.8442857142857
ESSAY_33300,81.025,82.52357142857143
ESSAY_38618,69.53571428571429,74.30499999999999
ESSAY_38633,71.6707142857143,75.07000000000001
ESSAY_63354,78.07857142857142,76.76357142857144
ESSAY_46881,82.10928571428572,88.35214285714285
ESSAY_61958,86.81571428571428,88.37428571428572
ESSAY_85488,90.35928571428572,81.48714285714286
ESSAY_63369,81.72428571428571,72.52000000000001
ESSAY_49915,87.61714285714285,82.92571428571429
ESSAY_46789,56.85928571428572,75.97357142857143
ESSAY_55293,95.47428571428571,90.54071428571429
ESSAY_63971,81.19,83.34714285714286
ESSAY_38597,62.515,79.60357142857143
ESSAY_46793,72.37428571428572,67.28285714285714
ESSAY_47717,72.55499999999999,71.48142857142857
ESSAY_56808,75.525,80.10857142857142
ESSAY_39011,92.74,85.30928571428572
ESSAY_39025,84.545,68.33642857142857
ESSAY_46869,55.425,80.64214285714286
ESSAY_38611,70.4807142857143,72.98142857142857
ESSAY_49990,60.85571428571429,80.95214285714285
ESSAY_47001,78.495,74.26714285714286
ESSAY_46989,71.05428571428571,80.25857142857143
ESSAY_38610,60.885000000000005,70.09642857142858
